canonical_smiles,mol_id,MW,LogP,TPSA,HBD,HBA,RotatableBonds,scaffold,scaffold_specificity,scaffold_size
C=C1C(=O)OC2CC[N+]3([O-])CC=C(COC(=O)C(C)(O)C(C)C1C)C23,M02699,351.39900000000006,1.0612999999999995,95.89,1.0,6.0,0.0,C=C1CCCC(=O)OCC2=CC[NH+]3CCC(OC1=O)C23,0.9088491513636503,3
CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,M02700,353.37400000000014,2.5573000000000006,57.230000000000004,0.0,6.0,0.0,O=C1Cc2ccc3c(c2CNCCc2cc4c(cc21)OCO4)OCO3,1.0,1
CN(C)CCc1ccc(O)cc1,M02701,165.236,1.4963,23.47,1.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
CCCCCC1=CC(=O)C=C(OC)C1=O,M02702,208.25699999999998,2.1752000000000002,43.370000000000005,0.0,3.0,5.0,O=C1C=CC(=O)C=C1,1.0,1
C=CC1CNC(=S)O1,M02703,129.18399999999997,0.44569999999999993,21.259999999999998,1.0,2.0,1.0,S=C1NCCO1,1.0,1
CC1=CC(=O)CC(C)(C)C1,M02704,138.20999999999998,2.3218000000000005,17.07,0.0,1.0,0.0,O=C1C=CCCC1,0.8352580650673657,6
O=c1cc(O)oc2ccccc12,M02705,162.14399999999998,1.4986,50.44,1.0,3.0,0.0,O=c1ccoc2ccccc12,1.0,1
O=C1C(O)Oc2ccccc2N1O,M02706,181.147,0.11959999999999998,70.0,2.0,4.0,0.0,O=C1COc2ccccc2N1,0.9466801716388252,2
COc1ccc2c(c1)OC(O)C(=O)N2O,M02707,211.173,0.12819999999999954,79.23,2.0,5.0,1.0,O=C1COc2ccccc2N1,0.9466801716388252,2
COc1cc2ccc(=O)oc2c(O)c1OC,M02708,222.19599999999997,1.5157999999999998,68.9,1.0,5.0,2.0,O=c1ccc2ccccc2o1,0.7265474540909509,15
O=c1cc(-c2ccccc2)c2c(O)cc(O)cc2o1,M02709,254.24099999999999,2.871200000000001,70.67,2.0,4.0,1.0,O=c1cc(-c2ccccc2)c2ccccc2o1,1.0,1
CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,M02710,294.391,3.2338000000000022,66.76,2.0,4.0,10.0,c1ccccc1,0.21161295934610674,802
Nc1ncnc2[nH]cnc12,M02711,135.13,-0.0648999999999999,80.48,2.0,4.0,0.0,c1ncc2nc[nH]c2n1,0.9466801716388252,2
Nc1ccc(Br)cc1,M02712,172.02500000000003,2.0313,26.02,1.0,1.0,0.0,c1ccccc1,0.21161295934610674,802
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,M02713,336.23099999999994,4.5085000000000015,40.46,2.0,2.0,2.0,c1ccc(Cc2ccccc2)cc1,0.6274242932504864,33
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,M02714,242.31799999999998,3.8138000000000023,40.46,2.0,2.0,3.0,c1ccc(Cc2ccccc2)cc1,0.6274242932504864,33
CC(c1ccc(O)cc1)c1ccc(O)cc1,M02715,214.26399999999998,3.249600000000002,40.46,2.0,2.0,2.0,c1ccc(Cc2ccccc2)cc1,0.6274242932504864,33
Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,M02716,281.13800000000003,4.292300000000002,40.46,2.0,2.0,2.0,C=C(c1ccccc1)c1ccccc1,0.9466801716388252,2
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,M02717,268.35599999999994,4.3480000000000025,40.46,2.0,2.0,2.0,c1ccc(C2(c3ccccc3)CCCCC2)cc1,1.0,1
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,M02718,362.40600000000006,6.485500000000006,44.760000000000005,0.0,4.0,11.0,O=[PH](Oc1ccccc1)Oc1ccccc1,0.9466801716388252,2
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,M02719,340.31500000000005,5.6399200000000045,44.760000000000005,0.0,4.0,6.0,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.8352580650673657,6
CCOP(=O)(O)OCC,M02720,154.10199999999998,1.1598,55.760000000000005,1.0,3.0,4.0,,0.0,0
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccc(C)cc2)cc1,M02721,354.3420000000001,5.948340000000005,44.760000000000005,0.0,4.0,6.0,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.8352580650673657,6
CC(C)COP(=O)(OCC(C)C)OCC(C)C,M02722,266.318,4.112300000000004,44.760000000000005,0.0,4.0,9.0,,0.0,0
COP(=O)(OC)OC,M02723,140.075,1.0337,44.760000000000005,0.0,4.0,3.0,,0.0,0
O=P(OCC(Cl)CCl)(OCC(Cl)CCl)OCC(Cl)CCl,M02724,430.90700000000004,4.682900000000003,44.760000000000005,0.0,4.0,12.0,,0.0,0
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,M02725,398.47700000000026,4.594400000000005,72.45000000000002,0.0,7.0,21.0,,0.0,0
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,M02726,327.572,4.026200000000004,44.760000000000005,0.0,4.0,9.0,,0.0,0
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,M02727,434.6420000000004,8.793500000000003,44.760000000000005,0.0,4.0,21.0,,0.0,0
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,M02728,368.36900000000014,6.256760000000005,44.760000000000005,0.0,4.0,6.0,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.8352580650673657,6
Cc1ccccc1O,M02729,108.13999999999999,1.70062,20.23,1.0,1.0,0.0,c1ccccc1,0.21161295934610674,802
Cc1cccc(O)c1,M02730,108.13999999999999,1.7006199999999998,20.23,1.0,1.0,0.0,c1ccccc1,0.21161295934610674,802
Cc1ccc(O)cc1,M02731,108.13999999999999,1.7006199999999998,20.23,1.0,1.0,0.0,c1ccccc1,0.21161295934610674,802
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,M02732,336.3840000000002,3.143600000000002,78.9,0.0,6.0,10.0,c1ccccc1,0.21161295934610674,802
C=CCOC(=O)c1ccccc1C(=O)OCC=C,M02733,246.26199999999994,2.3722000000000003,52.60000000000001,0.0,4.0,6.0,c1ccccc1,0.21161295934610674,802
O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,M02734,346.38200000000006,4.400600000000003,52.60000000000001,0.0,4.0,6.0,O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,1.0,1
CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCC,M02735,502.78000000000054,9.841999999999997,52.60000000000001,0.0,4.0,24.0,c1ccccc1,0.21161295934610674,802
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,M02736,250.29399999999998,2.817000000000001,52.60000000000001,0.0,4.0,4.0,c1ccccc1,0.21161295934610674,802
CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,M02737,362.5100000000003,5.941000000000006,52.60000000000001,0.0,4.0,14.0,c1ccccc1,0.21161295934610674,802
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,M02738,318.328,4.125000000000003,52.60000000000001,0.0,4.0,4.0,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,1.0,1
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,M02739,474.7260000000005,9.061800000000002,52.60000000000001,0.0,4.0,22.0,c1ccccc1,0.21161295934610674,802
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,M02740,446.6720000000004,7.993400000000009,52.60000000000001,0.0,4.0,18.0,c1ccccc1,0.21161295934610674,802
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,M02741,418.6180000000004,7.2132000000000085,52.60000000000001,0.0,4.0,16.0,c1ccccc1,0.21161295934610674,802
CCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,M02742,362.5100000000003,5.796900000000006,52.60000000000001,0.0,4.0,13.0,c1ccccc1,0.21161295934610674,802
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,M02743,418.61800000000045,7.501400000000008,52.60000000000001,0.0,4.0,18.0,c1ccccc1,0.21161295934610674,802
CN=C(O)N(C)c1nc2ccccc2s1,M02744,221.28500000000003,2.276300000000001,48.720000000000006,1.0,3.0,1.0,c1ccc2scnc2c1,0.7185751418868361,16
CCOc1ccc(N=C(O)OC(C)C)cc1OCC,M02745,267.325,3.454500000000002,60.28,1.0,4.0,6.0,c1ccccc1,0.21161295934610674,802
CN(C)C(O)=Nc1ccccc1,M02746,164.208,1.7937,35.83,1.0,1.0,1.0,c1ccccc1,0.21161295934610674,802
CNC(=O)Oc1ccccc1C(C)C,M02747,193.24599999999998,2.528200000000001,38.33,1.0,2.0,2.0,c1ccccc1,0.21161295934610674,802
CON(C)C(O)=Nc1ccc(Cl)c(Cl)c1,M02748,249.09699999999998,3.0321000000000007,45.06,1.0,2.0,2.0,c1ccccc1,0.21161295934610674,802
CC1CCCCC1NC(=O)Nc1ccccc1,M02749,232.32700000000003,3.386800000000001,41.13,2.0,1.0,2.0,O=C(Nc1ccccc1)NC1CCCCC1,0.9088491513636503,3
CCN(CC)C(=O)SCc1ccc(Cl)cc1,M02750,257.786,4.035000000000004,20.310000000000002,0.0,2.0,4.0,c1ccccc1,0.21161295934610674,802
CC(C)OC(O)=Nc1ccccc1,M02751,179.21900000000002,2.6571000000000007,41.82,1.0,2.0,2.0,c1ccccc1,0.21161295934610674,802
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,M02752,474.8190000000001,2.873000000000001,96.6,0.0,8.0,6.0,O=c1cc[nH]c(=O)n1-c1ccccc1,1.0,1
C#CCOc1ccc(CCN=C(O)C(OCC#C)c2ccc(Cl)cc2)cc1OC,M02753,411.8850000000001,4.250700000000003,60.28,1.0,4.0,10.0,C(Cc1ccccc1)=NCCc1ccccc1,1.0,1
CSC(=O)c1cccc2nnsc12,M02754,210.283,2.1945000000000006,42.85,0.0,5.0,1.0,c1ccc2snnc2c1,1.0,1
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,M02755,298.367,3.3381000000000016,42.43000000000001,0.0,4.0,4.0,O=C(COc1nc2ccccc2s1)Nc1ccccc1,1.0,1
COCCCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,M02756,271.39,0.7059999999999994,78.42,2.0,5.0,6.0,N=c1nc[nH]c(=N)[nH]1,1.0,1
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,M02757,328.243,3.7757000000000023,50.94,1.0,4.0,4.0,c1ccc(CCn2cncn2)cc1,0.8352580650673657,6
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,M02758,328.19900000000007,3.263300000000002,49.17,0.0,5.0,4.0,c1ccc(C2(Cn3cncn3)OCCO2)cc1,0.9088491513636503,3
CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,M02759,359.416,5.1791000000000045,30.82,0.0,3.0,4.0,c1ccc(C2=NC(c3ccccc3)CO2)cc1,1.0,1
OC(=Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,M02760,328.84300000000013,5.330300000000004,35.830000000000005,1.0,1.0,4.0,C(=Nc1ccccc1)N(Cc1ccccc1)C1CCCC1,1.0,1
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,M02761,216.66799999999998,1.25342,54.86,1.0,3.0,0.0,O=c1cc[nH]c(=O)[nH]1,0.7883542836784342,9
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,M02762,239.485,3.273900000000001,37.3,1.0,1.0,2.0,c1ccccc1,0.21161295934610674,802
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,M02763,327.163,4.637600000000003,55.760000000000005,1.0,3.0,5.0,c1ccc(Oc2ccccc2)cc1,0.6438836066809098,29
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,M02764,446.6720000000005,8.281600000000006,52.60000000000001,0.0,4.0,20.0,c1ccccc1,0.21161295934610674,802
O=P(O)(O)CCCl,M02765,144.494,0.4029,57.53,2.0,1.0,2.0,,0.0,0
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,M02766,258.405,4.525200000000004,9.23,0.0,1.0,0.0,c1c2c(cc3c1CCOC3)CCC2,1.0,1
CCCC(CCC)C(=O)O,M02767,144.214,2.2874,37.3,1.0,1.0,5.0,,0.0,0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,M02768,252.27300000000002,1.7696,58.2,2.0,2.0,2.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.9466801716388252,2
CC(C(=O)O)N(C(=O)c1ccc(F)c(Cl)c1)c1ccccc1,M02769,321.735,3.599000000000002,57.61,1.0,2.0,4.0,O=C(Nc1ccccc1)c1ccccc1,0.744107216431016,13
O=C(Nc1ccccc1)c1ccccc1I,M02770,323.133,3.5435000000000016,29.1,1.0,1.0,2.0,O=C(Nc1ccccc1)c1ccccc1,0.744107216431016,13
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,M02771,240.21499999999997,2.5061000000000013,106.51,1.0,5.0,2.0,c1ccccc1,0.21161295934610674,802
O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,M02772,338.79400000000004,4.069000000000003,62.22,2.0,3.0,4.0,O=C(Nc1ccccc1Cc1ccccc1)c1ccncc1,1.0,1
CON(C)C(O)=Nc1ccc(Br)c(Cl)c1,M02773,293.548,3.1412000000000013,45.06,1.0,2.0,2.0,c1ccccc1,0.21161295934610674,802
CCCCCCCCc1ccc(O)cc1,M02774,206.32900000000004,4.295200000000005,20.23,1.0,1.0,7.0,c1ccccc1,0.21161295934610674,802
O=C(O)c1ccc(Cl)cc1Cl,M02775,191.01299999999998,2.6916,37.3,1.0,1.0,1.0,c1ccccc1,0.21161295934610674,802
O=C(O)c1nc(Cl)ccc1Cl,M02776,192.00100000000003,2.0866,50.19,1.0,2.0,1.0,c1ccncc1,0.5996365394334917,41
Cc1ccc(S(=O)(=O)O)c(C)c1,M02777,186.232,1.55014,54.370000000000005,1.0,2.0,1.0,c1ccccc1,0.21161295934610674,802
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,M02778,422.58400000000023,4.1521000000000035,106.97000000000001,1.0,6.0,16.0,,0.0,0
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,M02779,241.46099999999998,2.3222,76.21,2.0,3.0,1.0,c1ccncc1,0.5996365394334917,41
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],M02780,268.26899999999995,3.1175200000000025,95.51,0.0,5.0,3.0,c1ccccc1,0.21161295934610674,802
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,M02781,329.3710000000001,3.326500000000002,39.72,1.0,4.0,4.0,c1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,1.0,1
CC1(C)CC(N)CC(C)(CN)C1,M02782,170.29999999999998,1.4888000000000001,52.04,2.0,2.0,1.0,C1CCCCC1,0.6846698721617894,21
CC(=O)Nc1ccc(N)cc1,M02783,150.181,1.2271999999999998,55.120000000000005,2.0,2.0,1.0,c1ccccc1,0.21161295934610674,802
CCCCCCCCCCCC[N+](C)(C)[O-],M02784,229.40799999999996,4.481500000000004,23.06,0.0,1.0,11.0,,0.0,0
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,M02785,276.28499999999997,0.18700000000000006,99.13000000000001,1.0,7.0,8.0,,0.0,0
CC(C)(C)c1cccc(C(C)(C)C)c1O,M02786,206.32899999999995,3.9872000000000036,20.23,1.0,1.0,0.0,c1ccccc1,0.21161295934610674,802
CN(C)S(=O)(=O)c1ccc(N)cc1,M02787,200.263,0.5191,63.400000000000006,1.0,3.0,2.0,c1ccccc1,0.21161295934610674,802
NC(=O)c1ccc(N)cc1,M02788,136.154,0.3677,69.11,2.0,2.0,1.0,c1ccccc1,0.21161295934610674,802
Sc1nc2ccccc2s1,M02789,167.25799999999998,2.585,12.89,1.0,3.0,0.0,c1ccc2scnc2c1,0.7185751418868361,16
Cc1nc2ccccc2s1,M02790,149.21799999999996,2.6047200000000013,12.89,0.0,2.0,0.0,c1ccc2scnc2c1,0.7185751418868361,16
CC(=O)c1ccc2ccccc2c1,M02791,170.21099999999998,3.0424000000000015,17.07,0.0,1.0,1.0,c1ccc2ccccc2c1,0.6846698721617894,21
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,M02792,361.485,5.771680000000005,50.09,0.0,3.0,9.0,C=C(c1ccccc1)c1ccccc1,0.9466801716388252,2
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,M02793,258.405,4.864520000000005,17.07,0.0,1.0,2.0,c1ccc2c(c1)CCC2,0.8795051323147839,4
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,M02794,244.37799999999993,4.410500000000004,17.07,0.0,1.0,1.0,c1ccc2c(c1)CCC2,0.8795051323147839,4
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,M02795,206.32899999999992,3.738100000000003,17.07,0.0,1.0,0.0,O=C1CCCC2=C1CCC2,1.0,1
O=Cc1ccccc1Nc1ccccc1Cl,M02796,231.682,3.8961000000000015,29.1,1.0,2.0,3.0,c1ccc(Nc2ccccc2)cc1,0.7643784743661259,11
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,M02797,244.37799999999996,4.402520000000004,17.07,0.0,1.0,1.0,c1ccc2c(c1)CCC2,0.8795051323147839,4
CC(C)c1ccc2sc3ccccc3c(=O)c2c1,M02798,254.35399999999998,4.538100000000004,17.07,0.0,2.0,1.0,O=c1c2ccccc2sc2ccccc12,1.0,1
Cc1ccc(C=C2C(=O)C3(C)CCC2C3(C)C)cc1,M02799,254.37299999999996,4.403620000000004,17.07,0.0,1.0,1.0,O=C1C(=Cc2ccccc2)C2CCC1C2,1.0,1
CCOC(=O)c1ccc(N(C)C)cc1,M02800,193.24599999999998,1.9293,29.54,0.0,3.0,3.0,c1ccccc1,0.21161295934610674,802
CCCCCCCCCCCC(=O)N(CCO)CCO,M02801,287.444,2.720500000000001,60.77000000000001,2.0,3.0,14.0,,0.0,0
CCCCCCCCCCCC(=O)NCC(C)O,M02802,257.41799999999995,3.4043000000000014,49.33,2.0,2.0,12.0,,0.0,0
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,M02803,287.16700000000003,3.826200000000002,34.14,0.0,2.0,2.0,O=S(=O)(c1ccccc1)c1ccccc1,0.8795051323147839,4
O=P(O)(Oc1ccccc1)Oc1ccccc1,M02804,250.19000000000003,3.2448000000000015,55.760000000000005,1.0,3.0,4.0,O=[PH](Oc1ccccc1)Oc1ccccc1,0.9466801716388252,2
CCNS(=O)(=O)c1ccccc1C,M02805,199.275,1.2932199999999998,46.17,1.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,M02806,220.356,4.295620000000004,20.23,1.0,1.0,0.0,c1ccccc1,0.21161295934610674,802
O=NN1CCOCC1,M02807,116.12,0.0,41.900000000000006,0.0,3.0,1.0,C1COCCN1,0.8795051323147839,4
O=S1(=O)CCCC1,M02808,120.173,0.19500000000000006,34.14,0.0,2.0,0.0,O=S1(=O)CCCC1,1.0,1
CCC(C)OC(=O)N1CCCCC1CCO,M02809,229.31999999999994,2.1584000000000008,49.769999999999996,1.0,3.0,4.0,C1CCNCC1,0.7265474540909509,15
Cc1c(C=O)c(=O)n(-c2ccccc2)n1C,M02810,216.24000000000004,1.2969199999999999,44.0,0.0,4.0,2.0,O=c1cc[nH]n1-c1ccccc1,0.7758207207981391,10
CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,M02811,234.38299999999995,4.518300000000004,17.07,0.0,1.0,1.0,C1CCC2=C(C1)CCCC2,1.0,1
NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,M02812,252.273,3.0928000000000013,66.56,2.0,2.0,0.0,C1=Cc2ccccc2Nc2ccccc21,0.8795051323147839,4
NC(=O)N1c2ccccc2CC(O)c2ccccc21,M02813,254.289,2.4929000000000006,66.56,2.0,2.0,0.0,c1ccc2c(c1)CCc1ccccc1N2,0.8176983027273006,7
OC(Cc1ccccc1Cl)(Cn1cncn1)C1(Cl)CC1,M02814,312.20000000000005,2.6767000000000003,50.94,1.0,4.0,5.0,c1ccc(CC(Cn2cncn2)C2CC2)cc1,1.0,1
CN(C)CCOC(c1ccccc1)c1ccccc1,M02815,255.36100000000002,3.3542000000000023,12.47,0.0,2.0,6.0,c1ccc(Cc2ccccc2)cc1,0.6274242932504864,33
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,M02816,645.3190000000002,6.936200000000007,42.68,0.0,4.0,11.0,O=C(c1ccccc1)c1coc2ccccc12,0.9466801716388252,2
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,M02817,381.9070000000002,4.297500000000004,38.13,0.0,4.0,3.0,O=c1c2ccccc2c(Cc2ccccc2)nn1C1CCCNCC1,1.0,1
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,M02818,310.8280000000001,4.018900000000002,24.92,1.0,2.0,0.0,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0.9088491513636503,3
CNCCC(Oc1cccc2ccccc12)c1cccs1,M02819,297.423,4.630900000000003,21.259999999999998,1.0,3.0,6.0,c1csc(COc2cccc3ccccc23)c1,1.0,1
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,M02820,494.0130000000003,3.641700000000003,113.6,3.0,5.0,8.0,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,1.0,1
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,M02821,477.0480000000002,5.088000000000005,43.78,1.0,3.0,7.0,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,0.9466801716388252,2
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,M02822,321.163,3.1013000000000015,61.69,2.0,3.0,1.0,O=C1CN=C(c2ccccc2)c2ccccc2N1,0.6627017793637848,25
CN1CCN2c3ncccc3Cc3ccccc3C2C1,M02823,265.36,2.4789000000000003,19.37,0.0,3.0,0.0,c1ccc2c(c1)Cc1cccnc1N1CCNCC21,0.9088491513636503,3
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,M02824,284.428,4.239400000000003,6.48,0.0,3.0,3.0,c1ccc2c(c1)Nc1ccccc1S2,0.7185751418868361,16
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,M02825,315.8040000000001,4.3854200000000025,50.94,1.0,4.0,1.0,c1ccc(-n2nc3ccccc3n2)cc1,0.9088491513636503,3
CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,M02826,357.88500000000016,5.374500000000006,50.94,1.0,4.0,1.0,c1ccc(-n2nc3ccccc3n2)cc1,0.9088491513636503,3
CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)C)c1,M02827,323.4400000000001,4.721100000000004,50.94,1.0,4.0,1.0,c1ccc(-n2nc3ccccc3n2)cc1,0.9088491513636503,3
CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,M02828,447.58200000000016,6.777900000000007,50.94,1.0,4.0,5.0,c1ccc(Cc2cc(Cc3ccccc3)cc(-n3nc4ccccc4n3)c2)cc1,1.0,1
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,M02829,368.3690000000001,6.256760000000005,44.760000000000005,0.0,4.0,6.0,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.8352580650673657,6
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,M02830,322.4260000000001,5.552800000000006,55.760000000000005,1.0,3.0,14.0,,0.0,0
CCNc1nc(O)nc(NC(C)C)n1,M02831,197.242,0.8292999999999997,82.96000000000001,3.0,6.0,4.0,c1ncncn1,0.6028054368020348,40
O=C1NC(=O)C2CC=CCC12,M02832,151.16499999999996,0.22519999999999984,46.17,1.0,2.0,0.0,O=C1NC(=O)C2CC=CCC12,0.9088491513636503,3
CCCCOCCOCCO,M02833,162.22899999999998,0.812,38.69,1.0,3.0,8.0,,0.0,0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,M02834,551.6250000000002,4.203900000000004,145.65,2.0,10.0,10.0,O=S(=O)(Nc1nc(-c2ncccn2)ncc1Oc1ccccc1)c1ccccc1,1.0,1
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,M02835,425.92000000000013,3.353200000000002,78.82,2.0,5.0,5.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.0,1
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,M02836,315.67799999999994,4.073100000000001,38.33,1.0,2.0,0.0,O=C1Nc2ccccc2C(C#CC2CC2)O1,1.0,1
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,M02837,318.339,3.201500000000001,56.84,1.0,4.0,9.0,c1ccccc1,0.21161295934610674,802
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,M02838,335.8790000000001,3.783000000000002,48.39,2.0,4.0,9.0,c1ccc2ncccc2c1,0.6846698721617894,21
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,M02839,493.6150000000002,4.590320000000004,86.28000000000002,2.0,7.0,7.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,1.0,1
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,M02840,429.5570000000002,4.6025000000000045,57.230000000000004,0.0,6.0,13.0,O=C(OCCCCNCCc1ccccc1)c1ccccc1,1.0,1
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,M02841,293.37000000000006,3.1285200000000017,39.82,0.0,4.0,2.0,O=C1c2c([nH]c3ccccc23)CCC1Cn1ccnc1,1.0,1
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,M02842,356.44700000000006,3.159600000000001,68.28999999999999,1.0,5.0,7.0,O=C1NC(=O)C(Cc2ccc(OCCc3ccccn3)cc2)S1,1.0,1
CCCN(CCC)CCc1cccc2c1CC(=O)N2,M02843,260.3809999999999,2.845700000000001,32.34,1.0,2.0,7.0,O=C1Cc2ccccc2N1,0.9466801716388252,2
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,M02844,488.6140000000004,2.07042,112.9,1.0,8.0,8.0,O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]n2cncc12,1.0,1
